SkillID,SkillName,SkillQuality,PassiveSkillType,Duration,CD,Tips,Atlas,Icon,Detail,Attrs,Buffs,BaseAttrs,NoticeDetail,ShowNotice,Audio
1406,神级操作,1,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升15%物理攻击和魔法攻击{n}「致命提升」提升30%致命一击,,536101=1,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,2,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升16%物理攻击和魔法攻击{n}「致命提升」提升31%致命一击,,536102=2,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,3,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升17%物理攻击和魔法攻击{n}「致命提升」提升32%致命一击,,536103=3,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,4,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升17.5%物理攻击和魔法攻击{n}「致命提升」提升33%致命一击,,536104=4,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,5,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升18%物理攻击和魔法攻击{n}「致命提升」提升34%致命一击,,536105=5,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,6,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升18.5%物理攻击和魔法攻击{n}「致命提升」提升35%致命一击,,536106=6,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,7,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升19%物理攻击和魔法攻击{n}「致命提升」提升36%致命一击,,536107=7,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,8,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升19.5%物理攻击和魔法攻击{n}「致命提升」提升38%致命一击,,536108=8,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,9,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升20%物理攻击和魔法攻击{n}「致命提升」提升40%致命一击,,536109=9,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1406,神级操作,10,,10,30,普通攻击命中时，概率触发「致命提升」和「攻击提升」,GameSystem/Fairy,FairySkill_0_51,「攻击提升」提升20%物理攻击和魔法攻击{n}「致命提升」提升40%致命一击,,536109=9,,获得攻击提升，致命提升！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,1,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升20%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537101=1,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,2,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升21%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537102=2,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,3,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升22%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537103=3,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,4,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升23%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537104=4,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,5,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升24%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537105=5,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,6,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升25%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537106=6,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,7,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升26%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537107=7,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,8,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升28%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537108=8,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,9,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升30%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537109=9,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1407,薄葬,10,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升30%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537109=9,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,1,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升20%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复500点生命值,,537201=1,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,2,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升21%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复700点生命值,,537202=2,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,3,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升22%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复900点生命值,,537203=3,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,4,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升23%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1100点生命值,,537204=4,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,5,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升24%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1300点生命值,,537205=5,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,6,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升25%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1500点生命值,,537206=6,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,7,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升26%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1700点生命值,,537207=7,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,8,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升28%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1900点生命值,,537208=8,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,9,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升30%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复2100点生命值,,537209=9,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1408,护卫灵,10,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升30%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复2100点生命值,,537209=9,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,1,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升15%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537301=1,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,2,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升16%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537302=2,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,3,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升17%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537303=3,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,4,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升17.5%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537304=4,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,5,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升18%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537305=5,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,6,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升18.5%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537306=6,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,7,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升19%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537307=7,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,8,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升19.5%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537308=8,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,9,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升20%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537309=9,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1409,泡沫幻影,10,,10,60,所有攻击命中，概率触发「冷却缩短」和「攻击提升」,GameSystem/Fairy,FairySkill_0_50,「攻击提升」提升20%物理攻击和魔法攻击{n}「冷却缩短」技能冷却缩短10%,,537309=9,,获得攻击提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,1,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短10%,,537401=1,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,2,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短11%,,537402=2,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,3,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短12%,,537403=3,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,4,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短13%,,537404=4,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,5,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短14%,,537405=5,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,6,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短15%,,537406=6,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,7,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短16%,,537407=7,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,8,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短17%,,537408=8,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,9,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短18%,,537409=9,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1410,花开半夏,10,,10,40,闪避免疫伤害成功时，概率触发「冷却缩短」和「攻速提升」,GameSystem/Fairy,FairySkill_0_35,「攻速提升」提升30%攻击速度{n}「冷却缩短」技能冷却缩短18%,,537409=9,,获得攻速提升，冷却缩短！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,1,,10,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537501=1,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,2,,11,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537502=2,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,3,,12,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537503=3,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,4,,13,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537504=4,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,5,,14,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537505=5,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,6,,15,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537506=6,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,7,,16,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537507=7,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,8,,17,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537508=8,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,9,,18,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537509=9,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1411,贵族荣耀,10,,18,40,杀死怪物时，概率触发「移速提升」和「攻速提升」,GameSystem/Fairy,FairySkill_0_34,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%,,537509=9,,获得移速提升，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,1,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升16%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复500点生命值,,544201=1,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,2,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升18%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复700点生命值,,544202=2,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,3,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升20%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复900点生命值,,544203=3,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,4,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升22%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1100点生命值,,544204=4,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,5,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升24%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1300点生命值,,544205=5,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,6,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升26%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1500点生命值,,544206=6,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,7,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升28%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1700点生命值,,544207=7,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,8,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升30%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1900点生命值,,544208=8,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,9,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升32%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复2100点生命值,,544209=9,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1412,兔斯基的愤怒,10,,10,30,连击数达成30的倍数时，概率触发「生命恢复」和「攻速提升」,GameSystem/Fairy,FairySkill_0_42,「攻速提升」提升32%攻击速度{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复2100点生命值,,544209=9,,获得生命恢复，攻速提升！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,1,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升20%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537101=1,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,2,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升21%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537102=2,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,3,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升22%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537103=3,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,4,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升23%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537104=4,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,5,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升24%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537105=5,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,6,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升25%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537106=6,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,7,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升26%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537107=7,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,8,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升28%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537108=8,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,9,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升30%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537109=9,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1413,薄葬,10,,10,40,生命值低于10%且发生变化时，概率触发生「薄葬」和「防御提升」,GameSystem/Fairy,FairySkill_0_33,「防御提升」提升30%物理防御和魔法防御{n}「薄葬」使自己的生命值保持在1%或1%以上,,537109=9,,获得防御提升，薄葬效果！,0=1,Audio/Pet/Pet_CastSkill
1414,天喔喔,1,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升20%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复500点生命值,,537201=1,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1414,天喔喔,2,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升21%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复700点生命值,,537202=2,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1414,天喔喔,3,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升22%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复900点生命值,,537203=3,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1414,天喔喔,4,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升23%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1100点生命值,,537204=4,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1414,天喔喔,5,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升24%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1300点生命值,,537205=5,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1414,天喔喔,6,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升25%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1500点生命值,,537206=6,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
1414,天喔喔,7,,10,40,受到攻击时，概率触发「生命恢复」和「防御提升」,GameSystem/Fairy,FairySkill_0_49,「防御提升」提升26%物理防御和魔法防御{n}「生命恢复」持续5秒，每秒恢复1%最大生命，额外恢复1700点生命值,,537207=7,,获得防御提升，生命恢复！,0=1,Audio/Pet/Pet_CastSkill
